GOR10CD,GOR10CDO,GOR10NM,GOR10NMW,pcd_sector,rgn,nPostcodes
S99999999,,(pseudo) Scotland,,PA22,S99999999,17
S99999999,,(pseudo) Scotland,,PA23,S99999999,510
S99999999,,(pseudo) Scotland,,PA24,S99999999,17
S99999999,,(pseudo) Scotland,,PA25,S99999999,3
S99999999,,(pseudo) Scotland,,PA26,S99999999,8
S99999999,,(pseudo) Scotland,,PA27,S99999999,25
S99999999,,(pseudo) Scotland,,PA28,S99999999,284
S99999999,,(pseudo) Scotland,,PA29,S99999999,88
S99999999,,(pseudo) Scotland,,PA3,S99999999,1063
S99999999,,(pseudo) Scotland,,PA30,S99999999,47
S99999999,,(pseudo) Scotland,,PA31,S99999999,265
S99999999,,(pseudo) Scotland,,PA32,S99999999,67
S99999999,,(pseudo) Scotland,,PA33,S99999999,44
S99999999,,(pseudo) Scotland,,PA34,S99999999,503
S99999999,,(pseudo) Scotland,,PA35,S99999999,47
S99999999,,(pseudo) Scotland,,PA36,S99999999,8
S99999999,,(pseudo) Scotland,,PA37,S99999999,105
S99999999,,(pseudo) Scotland,,PA38,S99999999,35
S99999999,,(pseudo) Scotland,,PA39,S99999999,40
S99999999,,(pseudo) Scotland,,PA4,S99999999,739
S99999999,,(pseudo) Scotland,,PA40,S99999999,40
S99999999,,(pseudo) Scotland,,PA41,S99999999,5
S99999999,,(pseudo) Scotland,,PA42,S99999999,73
S99999999,,(pseudo) Scotland,,PA43,S99999999,50
S99999999,,(pseudo) Scotland,,PA44,S99999999,22
S99999999,,(pseudo) Scotland,,PA45,S99999999,7
S99999999,,(pseudo) Scotland,,PA46,S99999999,17
S99999999,,(pseudo) Scotland,,PA47,S99999999,15
S99999999,,(pseudo) Scotland,,PA48,S99999999,17
S99999999,,(pseudo) Scotland,,PA49,S99999999,8
S99999999,,(pseudo) Scotland,,PA5,S99999999,741
S99999999,,(pseudo) Scotland,,PA6,S99999999,193
S99999999,,(pseudo) Scotland,,PA60,S99999999,21
S99999999,,(pseudo) Scotland,,PA61,S99999999,8
S99999999,,(pseudo) Scotland,,PA62,S99999999,1
S99999999,,(pseudo) Scotland,,PA63,S99999999,1
S99999999,,(pseudo) Scotland,,PA64,S99999999,4
S99999999,,(pseudo) Scotland,,PA65,S99999999,8
S99999999,,(pseudo) Scotland,,PA66,S99999999,9
S99999999,,(pseudo) Scotland,,PA67,S99999999,15
S99999999,,(pseudo) Scotland,,PA68,S99999999,3
S99999999,,(pseudo) Scotland,,PA69,S99999999,4
S99999999,,(pseudo) Scotland,,PA7,S99999999,243
S99999999,,(pseudo) Scotland,,PA70,S99999999,6
S99999999,,(pseudo) Scotland,,PA71,S99999999,4
S99999999,,(pseudo) Scotland,,PA72,S99999999,21
S99999999,,(pseudo) Scotland,,PA73,S99999999,6
S99999999,,(pseudo) Scotland,,PA74,S99999999,1
S99999999,,(pseudo) Scotland,,PA75,S99999999,68
S99999999,,(pseudo) Scotland,,PA76,S99999999,7
S99999999,,(pseudo) Scotland,,PA77,S99999999,41
S99999999,,(pseudo) Scotland,,PA78,S99999999,5
S99999999,,(pseudo) Scotland,,PA8,S99999999,275
S99999999,,(pseudo) Scotland,,PA80,S99999999,47
S99999999,,(pseudo) Scotland,,PA81,S99999999,71
S99999999,,(pseudo) Scotland,,PA82,S99999999,80
S99999999,,(pseudo) Scotland,,PA83,S99999999,12
S99999999,,(pseudo) Scotland,,PA84,S99999999,10
S99999999,,(pseudo) Scotland,,PA85,S99999999,72
S99999999,,(pseudo) Scotland,,PA86,S99999999,350
S99999999,,(pseudo) Scotland,,PA87,S99999999,236
S99999999,,(pseudo) Scotland,,PA88,S99999999,52
S99999999,,(pseudo) Scotland,,PA9,S99999999,76
S99999999,,(pseudo) Scotland,,PA98,S99999999,1
S99999999,,(pseudo) Scotland,,PH1,S99999999,1525
S99999999,,(pseudo) Scotland,,PH10,S99999999,528
S99999999,,(pseudo) Scotland,,PH11,S99999999,199
S99999999,,(pseudo) Scotland,,PH12,S99999999,96
S99999999,,(pseudo) Scotland,,PH13,S99999999,200
S99999999,,(pseudo) Scotland,,PH14,S99999999,77
S99999999,,(pseudo) Scotland,,PH15,S99999999,220
S99999999,,(pseudo) Scotland,,PH16,S99999999,263
S99999999,,(pseudo) Scotland,,PH17,S99999999,15
S99999999,,(pseudo) Scotland,,PH18,S99999999,49
S99999999,,(pseudo) Scotland,,PH19,S99999999,8
S99999999,,(pseudo) Scotland,,PH2,S99999999,1632
S99999999,,(pseudo) Scotland,,PH20,S99999999,63
S99999999,,(pseudo) Scotland,,PH21,S99999999,118
S99999999,,(pseudo) Scotland,,PH22,S99999999,142
S99999999,,(pseudo) Scotland,,PH23,S99999999,35
S99999999,,(pseudo) Scotland,,PH24,S99999999,27
S99999999,,(pseudo) Scotland,,PH25,S99999999,37
S99999999,,(pseudo) Scotland,,PH26,S99999999,158
S99999999,,(pseudo) Scotland,,PH3,S99999999,282
S99999999,,(pseudo) Scotland,,PH30,S99999999,1
S99999999,,(pseudo) Scotland,,PH31,S99999999,18
S99999999,,(pseudo) Scotland,,PH32,S99999999,44
S99999999,,(pseudo) Scotland,,PH33,S99999999,544
S99999999,,(pseudo) Scotland,,PH34,S99999999,30
S99999999,,(pseudo) Scotland,,PH35,S99999999,19
S99999999,,(pseudo) Scotland,,PH36,S99999999,40
S99999999,,(pseudo) Scotland,,PH37,S99999999,5
S99999999,,(pseudo) Scotland,,PH38,S99999999,6
S99999999,,(pseudo) Scotland,,PH39,S99999999,15
S99999999,,(pseudo) Scotland,,PH4,S99999999,45
S99999999,,(pseudo) Scotland,,PH40,S99999999,10
S99999999,,(pseudo) Scotland,,PH41,S99999999,41
S99999999,,(pseudo) Scotland,,PH42,S99999999,2
S99999999,,(pseudo) Scotland,,PH43,S99999999,1
S99999999,,(pseudo) Scotland,,PH44,S99999999,1
S99999999,,(pseudo) Scotland,,PH49,S99999999,45
S99999999,,(pseudo) Scotland,,PH5,S99999999,46
S99999999,,(pseudo) Scotland,,PH50,S99999999,46
S99999999,,(pseudo) Scotland,,PH6,S99999999,129
S99999999,,(pseudo) Scotland,,PH7,S99999999,434
S99999999,,(pseudo) Scotland,,PH8,S99999999,138
S99999999,,(pseudo) Scotland,,PH9,S99999999,54
S99999999,,(pseudo) Scotland,,TD1,S99999999,765
S99999999,,(pseudo) Scotland,,TD10,S99999999,54
S99999999,,(pseudo) Scotland,,TD11,S99999999,322
S99999999,,(pseudo) Scotland,,TD12,S99999999,172
S99999999,,(pseudo) Scotland,,TD13,S99999999,44
S99999999,,(pseudo) Scotland,,TD14,S99999999,277
S99999999,,(pseudo) Scotland,,TD15,S99999999,38
S99999999,,(pseudo) Scotland,,TD2,S99999999,120
S99999999,,(pseudo) Scotland,,TD3,S99999999,50
S99999999,,(pseudo) Scotland,,TD4,S99999999,120
S99999999,,(pseudo) Scotland,,TD5,S99999999,514
S99999999,,(pseudo) Scotland,,TD6,S99999999,463
S99999999,,(pseudo) Scotland,,TD7,S99999999,342
S99999999,,(pseudo) Scotland,,TD8,S99999999,300
S99999999,,(pseudo) Scotland,,TD9,S99999999,858
S99999999,,(pseudo) Scotland,,ZE1,S99999999,393
S99999999,,(pseudo) Scotland,,ZE2,S99999999,343
S99999999,,(pseudo) Scotland,,ZE3,S99999999,13
W99999999,,(pseudo) Wales,,CF1,W99999999,2303
W99999999,,(pseudo) Wales,,CF10,W99999999,1172
W99999999,,(pseudo) Wales,,CF11,W99999999,1422
W99999999,,(pseudo) Wales,,CF14,W99999999,2192
W99999999,,(pseudo) Wales,,CF15,W99999999,640
W99999999,,(pseudo) Wales,,CF2,W99999999,1899
W99999999,,(pseudo) Wales,,CF23,W99999999,1221
W99999999,,(pseudo) Wales,,CF24,W99999999,1437
W99999999,,(pseudo) Wales,,CF3,W99999999,1941
W99999999,,(pseudo) Wales,,CF30,W99999999,94
W99999999,,(pseudo) Wales,,CF31,W99999999,1498
W99999999,,(pseudo) Wales,,CF32,W99999999,901
W99999999,,(pseudo) Wales,,CF33,W99999999,354
W99999999,,(pseudo) Wales,,CF34,W99999999,489
W99999999,,(pseudo) Wales,,CF35,W99999999,535
W99999999,,(pseudo) Wales,,CF36,W99999999,548
W99999999,,(pseudo) Wales,,CF37,W99999999,1183
W99999999,,(pseudo) Wales,,CF38,W99999999,525
W99999999,,(pseudo) Wales,,CF39,W99999999,648
W99999999,,(pseudo) Wales,,CF4,W99999999,2324
W99999999,,(pseudo) Wales,,CF40,W99999999,583
W99999999,,(pseudo) Wales,,CF41,W99999999,281
W99999999,,(pseudo) Wales,,CF42,W99999999,380
W99999999,,(pseudo) Wales,,CF43,W99999999,316
W99999999,,(pseudo) Wales,,CF44,W99999999,1187
W99999999,,(pseudo) Wales,,CF45,W99999999,489
W99999999,,(pseudo) Wales,,CF46,W99999999,394
W99999999,,(pseudo) Wales,,CF47,W99999999,799
W99999999,,(pseudo) Wales,,CF48,W99999999,892
W99999999,,(pseudo) Wales,,CF5,W99999999,1863
W99999999,,(pseudo) Wales,,CF6,W99999999,2264
W99999999,,(pseudo) Wales,,CF61,W99999999,265
W99999999,,(pseudo) Wales,,CF62,W99999999,1096
W99999999,,(pseudo) Wales,,CF63,W99999999,671
W99999999,,(pseudo) Wales,,CF64,W99999999,1244
W99999999,,(pseudo) Wales,,CF7,W99999999,791
W99999999,,(pseudo) Wales,,CF71,W99999999,401
W99999999,,(pseudo) Wales,,CF72,W99999999,817
W99999999,,(pseudo) Wales,,CF8,W99999999,1660
W99999999,,(pseudo) Wales,,CF81,W99999999,426
W99999999,,(pseudo) Wales,,CF82,W99999999,587
W99999999,,(pseudo) Wales,,CF83,W99999999,1461
W99999999,,(pseudo) Wales,,CF91,W99999999,20
W99999999,,(pseudo) Wales,,CF95,W99999999,7
W99999999,,(pseudo) Wales,,CF99,W99999999,2
W99999999,,(pseudo) Wales,,CH1,W99999999,23
W99999999,,(pseudo) Wales,,CH4,W99999999,467
W99999999,,(pseudo) Wales,,CH5,W99999999,1401
W99999999,,(pseudo) Wales,,CH6,W99999999,556
W99999999,,(pseudo) Wales,,CH7,W99999999,1885
W99999999,,(pseudo) Wales,,CH8,W99999999,801
W99999999,,(pseudo) Wales,,GL16,W99999999,1
W99999999,,(pseudo) Wales,,HR3,W99999999,231
W99999999,,(pseudo) Wales,,HR5,W99999999,39
W99999999,,(pseudo) Wales,,LD1,W99999999,505
W99999999,,(pseudo) Wales,,LD2,W99999999,318
W99999999,,(pseudo) Wales,,LD3,W99999999,1027
W99999999,,(pseudo) Wales,,LD4,W99999999,62
W99999999,,(pseudo) Wales,,LD5,W99999999,78
W99999999,,(pseudo) Wales,,LD6,W99999999,133
W99999999,,(pseudo) Wales,,LD7,W99999999,218
W99999999,,(pseudo) Wales,,LD8,W99999999,180
W99999999,,(pseudo) Wales,,LL11,W99999999,1782
W99999999,,(pseudo) Wales,,LL12,W99999999,983
W99999999,,(pseudo) Wales,,LL13,W99999999,1233
W99999999,,(pseudo) Wales,,LL14,W99999999,1107
W99999999,,(pseudo) Wales,,LL15,W99999999,540
W99999999,,(pseudo) Wales,,LL16,W99999999,751
W99999999,,(pseudo) Wales,,LL17,W99999999,245
W99999999,,(pseudo) Wales,,LL18,W99999999,1611
W99999999,,(pseudo) Wales,,LL19,W99999999,733
W99999999,,(pseudo) Wales,,LL20,W99999999,465
W99999999,,(pseudo) Wales,,LL21,W99999999,419
W99999999,,(pseudo) Wales,,LL22,W99999999,738
W99999999,,(pseudo) Wales,,LL23,W99999999,222
W99999999,,(pseudo) Wales,,LL24,W99999999,212
W99999999,,(pseudo) Wales,,LL25,W99999999,50
W99999999,,(pseudo) Wales,,LL26,W99999999,242
W99999999,,(pseudo) Wales,,LL27,W99999999,52
W99999999,,(pseudo) Wales,,LL28,W99999999,525
W99999999,,(pseudo) Wales,,LL29,W99999999,858
W99999999,,(pseudo) Wales,,LL30,W99999999,935
W99999999,,(pseudo) Wales,,LL31,W99999999,322
W99999999,,(pseudo) Wales,,LL32,W99999999,325
W99999999,,(pseudo) Wales,,LL33,W99999999,190
W99999999,,(pseudo) Wales,,LL34,W99999999,207
W99999999,,(pseudo) Wales,,LL35,W99999999,106
W99999999,,(pseudo) Wales,,LL36,W99999999,287
W99999999,,(pseudo) Wales,,LL37,W99999999,44
W99999999,,(pseudo) Wales,,LL38,W99999999,52
W99999999,,(pseudo) Wales,,LL39,W99999999,22
W99999999,,(pseudo) Wales,,LL40,W99999999,408
W99999999,,(pseudo) Wales,,LL41,W99999999,407
W99999999,,(pseudo) Wales,,LL42,W99999999,182
W99999999,,(pseudo) Wales,,LL43,W99999999,29
W99999999,,(pseudo) Wales,,LL44,W99999999,58
W99999999,,(pseudo) Wales,,LL45,W99999999,59
W99999999,,(pseudo) Wales,,LL46,W99999999,99
W99999999,,(pseudo) Wales,,LL47,W99999999,49
W99999999,,(pseudo) Wales,,LL48,W99999999,170
W99999999,,(pseudo) Wales,,LL49,W99999999,253
W99999999,,(pseudo) Wales,,LL51,W99999999,45
W99999999,,(pseudo) Wales,,LL52,W99999999,172
W99999999,,(pseudo) Wales,,LL53,W99999999,892
W99999999,,(pseudo) Wales,,LL54,W99999999,575
W99999999,,(pseudo) Wales,,LL55,W99999999,904
W99999999,,(pseudo) Wales,,LL56,W99999999,89
W99999999,,(pseudo) Wales,,LL57,W99999999,1151
W99999999,,(pseudo) Wales,,LL58,W99999999,219
W99999999,,(pseudo) Wales,,LL59,W99999999,236
W99999999,,(pseudo) Wales,,LL60,W99999999,123
W99999999,,(pseudo) Wales,,LL61,W99999999,269
W99999999,,(pseudo) Wales,,LL62,W99999999,127
W99999999,,(pseudo) Wales,,LL63,W99999999,110
W99999999,,(pseudo) Wales,,LL64,W99999999,60
W99999999,,(pseudo) Wales,,LL65,W99999999,1023
W99999999,,(pseudo) Wales,,LL66,W99999999,23
W99999999,,(pseudo) Wales,,LL67,W99999999,70
W99999999,,(pseudo) Wales,,LL68,W99999999,272
W99999999,,(pseudo) Wales,,LL69,W99999999,35
W99999999,,(pseudo) Wales,,LL70,W99999999,20
W99999999,,(pseudo) Wales,,LL71,W99999999,96
W99999999,,(pseudo) Wales,,LL72,W99999999,47
W99999999,,(pseudo) Wales,,LL73,W99999999,12
W99999999,,(pseudo) Wales,,LL74,W99999999,93
W99999999,,(pseudo) Wales,,LL75,W99999999,67
W99999999,,(pseudo) Wales,,LL76,W99999999,10
W99999999,,(pseudo) Wales,,LL77,W99999999,307
W99999999,,(pseudo) Wales,,LL78,W99999999,22
W99999999,,(pseudo) Wales,,NP1,W99999999,1649
W99999999,,(pseudo) Wales,,NP10,W99999999,737
W99999999,,(pseudo) Wales,,NP11,W99999999,1026
W99999999,,(pseudo) Wales,,NP12,W99999999,1013
W99999999,,(pseudo) Wales,,NP13,W99999999,602
W99999999,,(pseudo) Wales,,NP15,W99999999,475
W99999999,,(pseudo) Wales,,NP16,W99999999,748
W99999999,,(pseudo) Wales,,NP18,W99999999,564
W99999999,,(pseudo) Wales,,NP19,W99999999,1338
W99999999,,(pseudo) Wales,,NP2,W99999999,1649
W99999999,,(pseudo) Wales,,NP20,W99999999,1758
W99999999,,(pseudo) Wales,,NP22,W99999999,650
W99999999,,(pseudo) Wales,,NP23,W99999999,994
W99999999,,(pseudo) Wales,,NP24,W99999999,160
W99999999,,(pseudo) Wales,,NP25,W99999999,680
W99999999,,(pseudo) Wales,,NP26,W99999999,761
W99999999,,(pseudo) Wales,,NP3,W99999999,1529
